"image","cafeName","cafeAddress","rating","PRICE_RANGE","CUISINES","Special_Diets","Meals","FEATURES"
"https://media-cdn.tripadvisor.com/media/photo-s/18/31/07/8d/surf-and-turf-at-menoreh.jpg","Menoreh Restaurant","Dusun Kretek, Karangrejo Plataran Heritage, Borobudur, Magelang 56553 Indonesia","5.0 ","$2 - $19","International, Asian, Indonesian","Vegan Options, Halal, Vegetarian Friendly","Breakfast, Lunch, Dinner, Brunch","Reservations, Seating, Parking Available, Free off-street parking, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Takeout, Outdoor Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol"
"https://media-cdn.tripadvisor.com/media/photo-s/0d/ed/7c/2e/restaurant-which-let.jpg","Black Meet White Coffee","Jl. Gelatik no. 7, Semarang Indonesia","4.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/13/46/1b/aa/imag2074-largejpg","Brother House","Jln. Jendral A. Yani, Wonosobo 56311 Indonesia","3.5 ","","","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/03/99/82/1f/soga-restaurant-lounge.jpg","Soga Restaurant & Lounge","Jl. Slamet Riyadi 261 House Of Danar Hadi, Solo 57141 Indonesia","4.0 ","$45,000 - $280,000","Indonesian, Asian, Eastern European","Halal","Dinner, Lunch","Reservations, Seating, Takeout, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/1e/e3/44/c1/the-night-in-cieriek.jpg","Cieriek Kopi Indonesia","Jl Menayu Lor 2, Kasihan Indonesia","","","Asian, Indonesian","","",""
"","Imperial Kitchen & Dimsum - CLOSED","Jl. Raya Solo KM 8 No. 234 Unit 20-21, Ground Floor, Transmart Maguwo, Maguwoharjo, Depok 55282 Indonesia","3.5 ","","Asian, Indonesian","","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/16/58/3e/01/laban-strawberry-yoghurt.jpg","Rumah Kuliner Ateeya","Jl. Anggajaya 2 No 111a, Depok Indonesia","4.5 ","$1 - $2","Indian, Middle Eastern, Pakistani, Arabic","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/28/4a/be/ae/rosella-kitchen-by-richie.jpg","Rosella Kitchen by Richie","Jalan Kabupaten KM.3,5 No.50, Sleman 55291 Indonesia","4.5 ","$2 - $5","International, Indonesian, Healthy","Vegetarian Friendly","Dinner, Drinks","Reservations, Parking Available, Highchairs Available, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Takeout, Outdoor Seating, Seating, Free off-street parking, Serves Alcohol, Wine and Beer, Accepts Credit Cards, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/16/52/ce/5b/ta-img-20190202-160951.jpg","Steam & Brew.Co","Jl. Depok no. 36A, Semarang 50133 Indonesia","4.5 ","$1 - $8","Cafe","","Breakfast, Brunch, Drinks","Takeout, Outdoor Seating, Seating, Parking Available, Street Parking, Free Wifi, Reservations, Digital Payments, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-p/0f/9b/06/55/img20170617115910-largejpg","Telon Coffee","Jl. Imam Bonjol no. 43, Salatiga 50714 Indonesia","4.5 ","","","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/10/8f/51/76/img-20170906-125920-largejpg","Converso Coffee & Eatery","Jl. Durian Raya No.52c Srondol, Banyumanik, Semarang 50268 Indonesia","3.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/1a/f5/54/3e/souvenir-of-local-snacks.jpg","Eva Coffee House","Jl Raya Ambarawa, Bedono, Magelang 50663 Indonesia","4.0 ","","Asian, Indonesian","","Brunch",""
"https://media-cdn.tripadvisor.com/media/photo-s/13/cf/e4/e3/img-20180723-102932-largejpg","Jendela Coffee Brewers","Jl. Banjarsari Selatan No. 51 Tembalang., Semarang 50171 Indonesia","4.5 ","$1 - $2","American, Asian, Australian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0b/c7/47/c6/ta-img-20160629-185854.jpg","Praketa Kopi","Jl. HR Boenyamin no. 129 Kompleks ruko BNI Unsoed, Purwokerto 53122 Indonesia","4.5 ","","Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/03/4f/9b/66/getlstd-property-photo.jpg","Bogey's Teras","Jl. Palagan Tentara Pelajar Hyatt Regency Yogyakarta, Sariharjo 55231 Indonesia","4.0 ","$3 - $25","Bar, Indonesian, Cafe, Asian, Pub","","Breakfast, Lunch, Dinner","Takeout, Serves Alcohol, Reservations, Outdoor Seating, Parking Available, Television, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Seating, Wheelchair Accessible, Accepts Credit Cards, Table Service, Live Music"
"https://media-cdn.tripadvisor.com/media/photo-s/18/15/3c/6f/outdoor-space-on-the.jpg","Solo Kopi","Jl. Adi Sucipto No.31A Kenaiban, Blulukan, Colomadu, Solo 57174 Indonesia","4.0 ","","","","Breakfast, Lunch",""
"https://media-cdn.tripadvisor.com/media/photo-s/21/52/4c/b7/our-spacious-and-big.jpg","BS Resto","Jln. Mayor Kusen 2.4, Mungkid, Magelang, Borobudur, Magelang 56512 Indonesia","4.0 ","","Asian, Indonesian","Vegetarian Friendly, Vegan Options","Lunch, Dinner, Breakfast","Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Free Wifi, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/06/f3/b6/44/kopi-luwak-cafe.jpg","Kopi Luwak Cafe","Jl. Pemuda no. 118 Paragon City Mall, Semarang 50132 Indonesia","3.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0a/e0/be/34/2016-04-05-14-45-58-largejpg","Stove Syndicate Coffee and Waffle","Ngesrep Timur V No 27, Semarang Indonesia","4.0 ","","Asian, Indonesian","","","Reservations"
"","Kedai Kita","Jln. Melati 13 Badran Purwosari Laweyan, Solo 57142 Indonesia","5.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/13/1f/9e/68/getlstd-property-photo.jpg","Ruang tamu Koffie & Seblak De Teraz","Jl. Kenari No.22 Kandang Macan, Tegalreja, Cilacap 53214 Indonesia","3.0 ","$1 - $3","Asian, Street Food, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/15/df/52/94/img-20181228-wa0007-largejpg","Rumah Kopi Mukidi","Dusun Jambon, Gandurejo, Bulu, Temanggung 56253 Indonesia","4.5 ","","Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/05/30/91/e9/tampak-depan-serabi-notosuman.jpg","Serabi Notosuman","Jl. MR Muh Yamin, Solo 57154 Indonesia","4.5 ","","Indonesian","Vegetarian Friendly, Vegan Options, Halal","","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/0a/ef/46/c7/stupa-restaurant-by-plataran.jpg","Stupa Restaurant by Plataran","Dusun Kretek Karangrejo, Borobudur, Magelang 56553 Indonesia","4.5 ","$6 - $63","Asian, Indonesian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Lunch, Dinner, Breakfast, Drinks","Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Validated Parking, Highchairs Available, Accepts Mastercard, Accepts Visa, Free Wifi, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/08/97/7b/fa/the-hills.jpg","The Hills","Bukit Baladewa 24, Royal Park, Semarang 50127 Indonesia","3.5 ","","American, Asian, Indonesian","","Lunch, Dinner","Reservations, Outdoor Seating, Seating, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/10/98/65/0f/fb-img-1504619322648.jpg","Chung Gi Wa Korean BBQ","Jl. Sultan Agung no. 69, Semarang Indonesia","4.5 ","","Barbecue, Asian, Korean","","Lunch, Dinner","Takeout, Reservations, Seating, Parking Available, Table Service, Wheelchair Accessible"
"https://media-cdn.tripadvisor.com/media/photo-s/05/37/ac/57/menur-bistro.jpg","Menur Bistro","Jln. A.Yani No 145, Semarang 50241 Indonesia","4.0 ","","Indonesian, Cafe, Asian, Fusion","Halal","Dinner, Breakfast, Lunch","Accepts Mastercard, Accepts Visa, Cash Only, Reservations, Accepts Credit Cards, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/0b/ff/b5/7c/img-20160715-070555-hdr.jpg","Timlo Sastro","Jl. Kapten Mulyadi Pasar Gede, Solo Indonesia","4.0 ","","Asian, Indonesian, Soups","Halal","Breakfast, Lunch, Brunch","Takeout, Seating, Parking Available"
"https://media-cdn.tripadvisor.com/media/photo-s/11/dc/2e/cf/suasana-dalam-cafe.jpg","Starbucks Paragon Mall","Jln. Yosodipuro no. 133 Paragon Mall, Solo 57139 Indonesia","4.0 ","","American, European, Cafe","","","Seating, Wheelchair Accessible"
"https://media-cdn.tripadvisor.com/media/photo-s/13/f8/9d/87/20180801-115432-largejpg","Anak Panah Kopi","Jl. MT Haryono no. 681, Semarang 50242 Indonesia","4.0 ","","","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/18/30/f8/5f/delightful-interior-at.jpg","Langit Menoreh Bar & Lounge","Dusun Kretek Karangrejo, Borobudur, Magelang 56553 Indonesia","5.0 ","","International, Asian, Indonesian","","Breakfast, Lunch, Dinner, Drinks","Parking Available, Free off-street parking, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Table Service"
"","Good Luck Coffee & Space Yogyakarta","Jl. Kaliurang Km. 7, Gg. Anggrek No.4 Rt./rw:/rw.10/51, Condongcatur 55283 Indonesia","","","","","",""
"","Candala Coffee","Jl. Anggajaya 2 No.108A Sanggrahan, Condongcatur, Depok 55281 Indonesia","5.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/27/01/00/55/kopi-bang-boim.jpg","Kopi Bang Boim","Kasihan Rt.6 Dk.9 Blok.a No.10 Tamantirto, Bantul 55183 Indonesia","5.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/1b/16/b7/ca/v60.jpg","Maer Kopi","Jl. Rajawali Ngebel, Tamantirto, Bantul 55183 Indonesia","","","Indonesian, Asian","","Drinks","Outdoor Seating, Seating, Parking Available, Digital Payments, Free Wifi, Accepts Credit Cards, Family style"
"https://media-cdn.tripadvisor.com/media/photo-s/06/a9/74/2f/ayam-goreng-mbah-cemplung.jpg","Ayam Goreng Mbah Cemplung","Jl. Desa Sendang Semanggi Kasihan, Bantul Indonesia","4.0 ","","Asian, Indonesian","Halal","Lunch, Dinner, Brunch","Takeout, Seating, Parking Available, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/12/16/a1/fe/p-20170715-205624-largejpg","Z Kitchen Coffee & Resto","94D Waras Street, Sleman 555581 Indonesia","4.0 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/11/5a/be/89/rm-parangtritis.jpg","Rumah Makan & Restoran Parangtritis","Jl. Parangtritis, Sewon, Bantul 55185 Indonesia","4.0 ","","","","Breakfast, Lunch, Dinner",""
"","Wings & Ribs Mediterranean Cuisine","Jl. Palagan Tentara Pelajar No rontokusuman, Mergangsan, Ngaglik 55581 Indonesia","","","Turkish","","",""
"https://media-cdn.tripadvisor.com/media/photo-o/18/60/c9/9b/the-amazing-and-fresh.jpg","Tulip Living Cafe & Home Decor - CLOSED","Jl. Padma No.888 Panggung Sari, Sariharjo, Ngaglik 55581 Indonesia","4.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/21/78/ae/9b/we-were-honoured-to-host.jpg","Sasanti Restaurant","Jalan Palagan Tentara Pelajar No 52A, Sleman 55581 Indonesia","4.0 ","$3 - $22","Indonesian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Lunch, Dinner, Brunch","Takeout, Parking Available, Full Bar, Reservations, Outdoor Seating, Private Dining, Seating, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Family style"
"https://media-cdn.tripadvisor.com/media/photo-s/1a/d1/34/33/indonesian-coffee.jpg","Kopi DST","Bayaran Tamantirto, Kasihan 55184 Indonesia","5.0 ","","Asian, Indonesian","Vegetarian Friendly","Drinks","Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/15/87/a0/6c/20181109-142339-largejpg","Sate Kambing Pak Arief","Jl. Palagan Tentara Pelajar Gondong, Donoharjo, Ngaglik 55581 Indonesia","5.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/07/f9/da/e8/kepiting-asam-manis.jpg","Kepiting Cak Gundul 1992","Gg. Watu Gede Jl. Damai, Ngaglik Indonesia","4.0 ","","Seafood, Asian, Indonesian","Halal","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/0e/39/3a/a2/pilihan-menu-eastern.jpg","TAN Lunch & Bar","Rajawali Raya 26 Condong Catur, Sleman 55283 Indonesia","5.0 ","$10,000 - $250,000","Chinese","Vegetarian Friendly, Vegan Options","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0d/e3/67/8c/photo0jpg","Moshi Moshi Milk Tea - CLOSED","Jalan Kaliurang Km. 5.4, Caturtunggal 55281 Indonesia","4.0 ","","Japanese","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0e/04/80/0e/photo1jpg","Biztro Dining and Coffee","Jl. Bima 3/8 Grogol, Salatiga 50711 Indonesia","3.5 ","","","","Dinner","Reservations, Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/12/5e/e1/4c/sudut-kafe-dipagi-hari.jpg","Antara Kata Coffee Talk","Jl. Durian no. 65-67, Semarang Indonesia","4.0 ","","Indonesian","","","Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/0e/35/4a/44/20170120-102807-largejpg","Bond Cafe & Bakery Magelang","Jl. Pajang no. 18, Magelang 56122 Indonesia","4.0 ","$20,000 - $200,000","Pizza, Cafe","","Lunch, Dinner, Brunch","Takeout, Reservations, Seating, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/1d/99/81/da/bar.jpg","Bowery Restaurant","Jl. Ahmad Yani No.140, Semarang 50241 Indonesia","4.5 ","$45,000 - $650,000","Steakhouse, European, Mediterranean","Halal","Lunch, Dinner, Brunch, Drinks","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Delivery, Parking Available, Valet Parking, Wine and Beer, Free Wifi, Accepts Credit Cards, Live Music, Family style"
