"image","cafeName","cafeAddress","rating","PRICE_RANGE","CUISINES","Special_Diets","Meals","FEATURES"
"https://media-cdn.tripadvisor.com/media/photo-s/15/1f/02/03/banyumili-restaurant.jpg","Banyumili Restaurant & Swimming Pool","Jalan Godean KM. 4,5 (Perumahan Griya Mahkota, Kwarasan), Sleman, DI Yogyakarta, Indonesia, Sleman Indonesia","3.5 ","","Seafood, Indonesian, Asian","Halal","Lunch, Breakfast, Dinner","Takeout, Reservations, Outdoor Seating, Seating, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/14/ff/89/f6/20181007-231641-largejpg","Gudeg Bromo","Jln. Gejayan, Sleman 55281 Indonesia","4.5 ","","Asian, Indonesian","Halal","Dinner","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/1a/9e/1d/a3/beaneka-coffee.jpg","Beaneka Coffee","Jl. Jomegatan No.23a Tegal Senggotan, Tirtonirmolo, Kasihan 55184 Indonesia","5.0 ","IDR 5,000 - IDR 17,000","Asian, Indonesian","","Lunch, Dinner, Drinks","Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Digital Payments, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/08/86/1e/0b/photo0jpg","Tickles - CLOSED","Jalan Kenari Nomor 4 Demangan Baru Demangan Baru, Caturtunggal, Depok 55281 Indonesia","4.0 ","IDR 80,000 - IDR 150,000","Italian, British, Cafe, European","","Brunch, Lunch, Dinner","Delivery, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Accepts Credit Cards, Live Music"
"","Dwi Budiarti","Jl.anyelir No.3-b,gejayan, Sleman Indonesia","","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0c/d4/6b/fc/ta-img-20160904-215612.jpg","Kurabu Angkringan Kitchen And Coffee - CLOSED","Jl. Affandi Santren, Caturtunggal 55281 Indonesia","4.0 ","","Asian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/12/de/ff/98/nongkrong-di-homi-coffee.jpg","Homi Coffee & Space","Jl. Kenari no 7, Depok 55284 Indonesia","4.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0f/3f/35/de/the-javaneses-traditional.jpg","Projomino Resto & Outbound","Jl. Wonosari Km. 6, Bantul 55198 Indonesia","4.5 ","","","","Lunch, Dinner",""
"","The Koffie Shop","Gowok, Caturtunggal, Depok 55281 Indonesia","4.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/10/21/e0/9f/spot-asik-di-uppers-coffee.jpg","Uppers Coffee Brewer - CLOSED","Jl. Monjali No. 78, Sinduadi 55284 Indonesia","4.0 ","","Cafe","","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-w/1a/3a/ac/3b/babi-guling-bima-kroda.jpg","Babi Guling Bima Kroda","Jl. Sorowajan RT 12/RW 11 Banguntapan, Bantul 55198 Indonesia","4.5 ","IDR 17,000 - IDR 25,000","Asian, Indonesian","","Lunch, Dinner","Reservations, Wheelchair Accessible, Takeout, Parking Available, Street Parking, Validated Parking, Cash Only, Seating, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/1c/6c/74/c2/20201213-175529-largejpg","Pacific Restaurant and Convention Hall","Jalan Magelang Km 4.5 Depan TVRI, Sinduadi 55284 Indonesia","3.5 ","","Asian, Indonesian","","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/0b/ae/be/11/de-vitello-steak-house.jpg","De Vitello - Steak House & Pasta - CLOSED","Jl. Laksda Adisucipto No. 23, Depok 55281 Indonesia","4.5 ","IDR 15,000 - IDR 150,000","Steakhouse, European, Asian, Indonesian","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/29/a3/e2/4d/why-senja-for-us-twilight.jpg","SENJA coffee & eatery","Jalan Kaliurang KM 4,5 no.36, Kocoran, Caturtunggal Lantai UG, Sleman 55281 Indonesia","5.0 ","","Italian, European, Asian, Indonesian","","Breakfast, Lunch, Dinner, Brunch","Delivery, Reservations, Accepts Mastercard, Accepts Visa, Free Wifi, Family style"
"https://media-cdn.tripadvisor.com/media/photo-s/11/4d/74/b5/getlstd-property-photo.jpg","Kenes Bakery & Resto","Jl. Affandi No.15, Caturtunggal 55281 Indonesia","4.5 ","","Deli","","","Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/09/7a/4c/a5/ayam-geprek-bu-rum.jpg","Ayam Geprek Bu Rum 1","Jl. Wulung, Caturtunggal 55281 Indonesia","4.5 ","","Indonesian, Asian","Halal","Lunch, Dinner","Takeout"
"","Kurtoffie","Jl. Ampel No.28 Papringan, Caturtunggal, Depok 55282 Indonesia","","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/12/4e/19/a2/photo0jpg","Kopilot Coffee and Bar","Jl. STM Mrican no. 4A, Sleman 55281 Indonesia","4.0 ","","European, Central European, South American","","",""
"","Rockage Coffee And Music - CLOSED","Monjali St No.147 Kutu Dukuh, Sinduadi 55284 Indonesia","4.0 ","","","","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/10/66/c3/94/photo0jpg","Umar Restaurant and Shisha Cafe","Jl.Bougenville CTX no. 1, Depok 55284 Indonesia","4.0 ","IDR 10,000 - IDR 28,000","Indian, Cafe, Middle Eastern, Pakistani, Arabic","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/16/41/20/9f/our-coffee-bar.jpg","Paperplane Coffee","Jl. Pringgodani No.1B Mrican, Gejayan, Depok 55281 Indonesia","","IDR 12,000 - IDR 30,000","Asian, Indonesian","","Lunch, Dinner, Brunch, Drinks","Takeout, Seating, Street Parking, Free off-street parking, Digital Payments, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/10/66/c3/94/photo0jpg","Umar Restaurant and Shisha Cafe","Jl.Bougenville CTX no. 1, Depok 55284 Indonesia","4.0 ","IDR 10,000 - IDR 28,000","Indian, Cafe, Middle Eastern, Pakistani, Arabic","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/12/4e/19/a2/photo0jpg","Kopilot Coffee and Bar","Jl. STM Mrican no. 4A, Sleman 55281 Indonesia","4.0 ","","European, Central European, South American","","",""
"https://media-cdn.tripadvisor.com/media/photo-p/21/ff/a8/c8/ruangan-atas-senja-kemetiran.jpg","SENJA coffee & eatery","Jl. Tatabumi, Perum Gading Sari 1 No.2 Sleman Regency, Gamping 55293 Indonesia","","IDR 15,000 - IDR 50,000","Asian, Indonesian","","",""
"","Celcius Cafe & Grill - CLOSED","Jln. Laksda B Adi Sucipto Ambarukmo Plaza 2nd Floor, Caturtunggal 55281 Indonesia","4.5 ","","Cafe","","",""
"","Toko Ramira","Gg. Anyelir Jl. Affandi No.3B Karang Gayam, Depok 55821 Indonesia","","","Asian","","Drinks",""
"https://media-cdn.tripadvisor.com/media/photo-s/09/ee/99/34/house-of-scherz.jpg","House of Scherz","Jl. Kenari Nomor no. 2 Ruko 3 Demangan Baru, Sleman 55281 Indonesia","3.5 ","IDR 6,000 - IDR 50,000","Chinese, Steakhouse, Pizza","","Dinner",""
"","Balcony Kitchen & Pastry","Jl. Laksda Adi Sucipto 1st Floor, Ambarukmo Plaza, Caturtunggal 555281 Indonesia","","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-o/13/5d/f9/4c/we-have-coffee-non-coffee.jpg","Kronology Coffee - CLOSED","Jl. Bougenville No. 1, Caturtunggal 55281 Indonesia","4.5 ","IDR 238,095,008 - IDR 603,174,976","","","Breakfast, Lunch, Dinner, Drinks","Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/12/c0/e4/45/this-is-we-are-just-me.jpg","Amongcoffee","Jl. Nusa Indah Perum Naga Asri Permai Blok B 12 Kwarasan, Nogotirto, Gamping 55592 Indonesia","5.0 ","IDR 5,000 - IDR 25,000","European, Asian, Thai, Indonesian","","Breakfast, Lunch, Drinks","Takeout, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/0d/99/7c/b9/rip-eye-wagyunya-plus.jpg","Pronto Premium Steak & Pasta","Jl. Laksda Adisucipto no. 167 Musium Afandi, Depok 55221 Indonesia","4.0 ","","Steakhouse","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0f/62/d2/06/getlstd-property-photo.jpg","Pas Podjok Coffee, Art & Food","Jl. Ring Road Selatan Tegal Krapyak RT.01 Panggungharjo Sewon, Bantul 55188 Indonesia","","","Asian, Indonesian, Cafe, Fast Food","","Late Night, Drinks, Dinner","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Validated Parking, Free off-street parking, Television, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Discover"
"https://media-cdn.tripadvisor.com/media/photo-s/15/e9/bd/fd/img20181231123150-largejpg","Parsley Bakery & Resto Jakal","Jl. Kaliurang Km. 5.3 No. A19 Manggung, Depok 55281 Indonesia","4.0 ","","Asian, Indonesian, International, European","Halal, Vegetarian Friendly","Breakfast, Lunch, Dinner, Brunch","Takeout, Reservations, Seating, Parking Available, Television, Free Wifi, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/11/51/3c/c3/omah-dhuwur-terrace.jpg","Omah Dhuwur Restaurant","Jl. Mondorakan No. 252, Banguntapan 55192 Indonesia","4.0 ","IDR 25,000 - IDR 112,000","Asian, Indonesian, International","Halal","Lunch, Dinner","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Free Wifi, Table Service, Parking Available, Live Music"
"https://media-cdn.tripadvisor.com/media/photo-s/1a/19/c7/49/img20191106222849-largejpg","Filosofi Kopi Semarang","Jl. Letjen Suprapto No.61 - 63 Purwodinatan, Semarang 50137 Indonesia","4.0 ","IDR 50,000 - IDR 100,000","Cafe, Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0a/90/30/67/rolled-french-toast.jpg","Kolase Coffee","Jl. Seturan Raya No.415, Depok 55281 Indonesia","4.5 ","IDR 12,000 - IDR 25,000","","","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-w/12/20/52/db/iconic-gelato-bistro.jpg","Iconic Gelato & Bistro","Jl. Magelang Km 5.8 Kutu Patran, Sinduadi 55284 Indonesia","4.5 ","","Southwestern, Asian, Indonesian, Cafe","","Lunch, Dinner, Brunch","Takeout, Reservations, Seating, Parking Available, Free Wifi, Accepts Credit Cards, Table Service, Outdoor Seating, Buffet"
"https://media-cdn.tripadvisor.com/media/photo-s/0a/df/53/cc/omah-sinten.jpg","Omah Sinten","Jln. Diponegoro 34, Solo 57131 Indonesia","4.0 ","","Asian, Indonesian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Free Wifi, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/17/64/de/d6/20190503-154623-largejpg","Thee Kultur","Jl. Permata Raya Honggobayan, Dukuh Tegal Mulyo, Solo 57169 Indonesia","4.5 ","IDR 17,000 - IDR 100,000","Dutch, European, Asian, Indonesian","","Lunch, Dinner","Reservations, Outdoor Seating, Private Dining, Parking Available, Street Parking, Validated Parking, Full Bar, Digital Payments, Free Wifi, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/10/c5/68/cc/dessert-ad-fruit.jpg","Kemangi Bistro","Jalan Palagan Tentara Pelajar Hyatt Regency Yogyakarta, Sariharjo 55581 Indonesia","4.0 ","","Indonesian, Italian, European, Asian","Vegetarian Friendly","Breakfast, Lunch, Dinner, Brunch","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/07/37/6d/26/single-origins.jpg","Ngopi Serius","Jln. Melati No. 7 Purwosari, Laweyan, Belakang RS Kasih Ibu, Solo 57142 Indonesia","4.0 ","","Cafe, Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/1c/96/c1/d7/lantai-ii-sekutu-kopi.jpg","Sekutu Kopi","Jl. Brigjend Slamet Riyadi No. 116 Keprabon, Banjarsari, Solo 57151 Indonesia","4.5 ","IDR 15,000 - IDR 35,000","Chinese, American, Indonesian, Cafe","","Breakfast, Lunch, Dinner","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/16/c3/2f/ac/dutch-bitter-balls.jpg","Excelso Cafe","Jln. Simpang No. 1 Mall Ciputra Semarang, Semarang 50132 Indonesia","4.0 ","","Cafe","","Lunch, Dinner","Seating, Wheelchair Accessible"
"https://media-cdn.tripadvisor.com/media/photo-s/10/1f/bb/59/photo3jpg","Tekodeko Koffiehuis","Jl. Letjen Suprapto no. 44 Kota Lama, Semarang 50174 Indonesia","4.0 ","IDR 30,000 - IDR 50,000","Indonesian, Cafe, Asian","Halal","Lunch, Dinner, Brunch, Drinks","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Free Wifi, Buffet, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Highchairs Available, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/0e/df/f2/da/bruschetta.jpg","The Cabin Coffee Bar","Jln. Sudirman no. 139, Magelang 56126 Indonesia","4.5 ","IDR 30,000 - IDR 150,000","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/15/00/67/d7/area-kerja-barista.jpg","Cold N Brew","Jl. Veteran no. 136, Solo 57117 Indonesia","4.5 ","","Cafe","","Breakfast, Brunch, Lunch","Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/0c/4a/53/bd/20160729-204520-largejpg","SOCIETY Coffee House","Jln. Prof. Dr Sukarso No 9B, Purwokerto 53114 Indonesia","4.0 ","IDR 15,000 - IDR 40,000","Cafe","","Lunch, Dinner","Takeout, Parking Available, Street Parking, Highchairs Available, Cash Only, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/11/38/ad/69/getlstd-property-photo.jpg","Kayu Manis Coffee","Jl. Slamet Riyadi no. 158-162, Solo 57131 Indonesia","4.5 ","IDR 8,000 - IDR 275,000","Italian, American, Steakhouse, Asian, Indonesian","","",""
"","Angkringan Mampirsek","Jalan Lapangan Karang Kotagede, Bantul 55798 Indonesia","","","Asian, Indonesian","","",""
"","Prada Espresso","Gg. Argulo No.21 Komplek Tarakanita I, Caturtunggal 55281 Indonesia","4.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/09/fc/d4/ea/soup-szechuan-asam-pedas.jpg","Parsley Bakery Laksda Adisucipto","Jl. Laksda Adi Sucipto Km.6 No.13, Depok 55221 Indonesia","4.0 ","","Indonesian, Chinese, Asian","Halal, Vegetarian Friendly","Breakfast, Dinner, Lunch, Brunch","Outdoor Seating, Seating, Parking Available, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Takeout, Reservations, Buffet, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Delivery, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/12/3a/a5/c5/photo0jpg","Ling-Lung Kopi & Eatery","Jl. Perumnas no. 20A, Depok 55283 Indonesia","4.0 ","","Cafe, Indonesian, Asian","","Brunch","Seating, Reservations, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/16/db/7d/df/2019-03-17-18-42-37-largejpg","Peridot Coffee Tea","Jl. Wijaya kusuma no. 29, Damaran, Klaten Indonesia","3.5 ","","","Kosher","",""
"https://media-cdn.tripadvisor.com/media/photo-s/26/96/fc/dd/garden-playground-area.jpg","Omah Daren Coffee and Resto","Daren Kidul, Donokerto, Turi Indonesia","5.0 ","","Asian, Indonesian","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/24/0f/be/87/abhayagiri-sumberwatu.jpg","Abhayagiri Venue And Dining","Sambirejo 55571 Indonesia","4.0 ","IDR 79,000 - IDR 794,000","Asian, Indonesian, International","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/25/a9/chicken-marryland.jpg","Al-Kahf Shisha Lounge and Restaurant - CLOSED","Jln. Mangga Wisata Kuliner Pringwulung, Depok 55283 Indonesia","4.0 ","","Italian, Asian, Middle Eastern, Indonesian","","Breakfast, Lunch, Dinner","Takeout, Reservations, Seating, Parking Available, Validated Parking, Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Cash Only, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/1b/8e/82/d6/our-front-face.jpg","Seven Stones Specialty Coffee and Beverages","Depok 55284 Indonesia","","IDR 18,000 - IDR 38,000","Cafe, Asian, Australian, Indonesian","","Dinner",""
"","Kopi Soemardjo","Jl. Ringroad Selatan No.22 Sumardjo Boarding House, Sewon 55188 Indonesia","","","International, Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/1c/43/ec/f6/img20201012193429-largejpg","Thyme Beef Bar & Eatery","Jl. Laksda Adisucipto No.13 Ambarukmo, Caturtunggal, Depok 55281 Indonesia","4.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/14/2d/c7/e2/20180817-095936-largejpg","Soto Daging Sapi Pak Ngadiran","Jl. Sanca No.120B, VIII Karang Gayam, Caturtunggal 55281 Indonesia","3.5 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0c/d2/d1/bb/klathak.jpg","Sate Klathak Pak Pong 2","Jl. Imogiri Tim. No.10 Ketongo, Wonokromo, Pleret 55791 Indonesia","4.0 ","","Asian, Indonesian","Halal","Lunch, Dinner, Late Night","Takeout, Outdoor Seating, Seating, Parking Available, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/1c/50/88/3a/20201113-122249-largejpg","Cengkir Heritage Resto And Coffee","Jl. Sumberan II No. 4, Sleman Indonesia","4.0 ","","Asian, Indonesian","Halal","Lunch, Brunch, Breakfast, Dinner","Reservations, Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/14/2d/91/79/20180817-161445-largejpg","Boko Sunset Resto","Jl. Raya Piyungan - Prambanan No. Km.2 Dawung, Bokoharjo, Prambanan 55572 Indonesia","4.0 ","","Asian, Indonesian","","","Reservations"
"https://media-cdn.tripadvisor.com/media/photo-s/1b/17/4c/c7/special-night-of-celebration.jpg","Yabbiekayu Restaurant","Jl. Parangtritis Km 8.5 Yabbiekayu Eco-Homestay Bungalows, Bantul 55186 Indonesia","5.0 ","IDR 48,000 - IDR 238,000","International, Healthy, Indonesian, Asian","Vegetarian Friendly, Vegan Options","Breakfast, Dinner, Lunch, Brunch, Drinks","Takeout, Reservations, Outdoor Seating, Seating, Table Service"
"","Cafe Miko","Jalan Wahid Hasyim Nologaten, Sleman Indonesia","","","Asian, Indonesian","","",""
"","Starbucks","Jl. Kaliurang Km 5.3 No.7 Caturtunggal, Depok 55281 Indonesia","3.5 ","","","","",""
"","Maraville Coffee","Jalan Kaliurang KM 5, Gg Sitisonyo 1B, Sleman 55281 Indonesia","4.0 ","","Cafe","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/19/be/1b/e5/p-20191019-180230-vhdr.jpg","Relasi Coffee Space","Jl. Pogung Baru Pogung Kidul, Block F, Sinduadi 55284 Indonesia","5.0 ","","Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/09/72/a9/e2/coffeeright.jpg","Coffeeright","Jl. Manggis Komplek Wisata Kuliner Pringwulung, Sleman 55281 Indonesia","5.0 ","IDR 5,000 - IDR 30,000","","","Dinner",""
"","Warung Kopi Giras","Jl. Weling Raya Karang Gayam, Sleman 55281 Indonesia","4.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/12/20/43/60/photo1jpg","Ekologi","Jl. Pandean Sari blok 4 no. 10, Sleman Indonesia","3.5 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/1c/1d/9f/11/photo2jpg","Goeboex Coffee","Jl. Perumnas No. 158, Sleman 55281 Indonesia","4.5 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/17/f0/10/f6/sittichai-thailand-food.jpg","Sittichai Thailand Food & Mangos Cafe","Jl. Wahid Hasyim Dabag, Caturtunggal, Depok 55281 Indonesia","5.0 ","IDR 4,000 - IDR 27,000","Asian, Thai, Cafe, Street Food","","Breakfast, Lunch, Dinner, Brunch, Drinks","Delivery, Takeout, Reservations, Digital Payments, Free Wifi, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/0b/96/82/77/photo4jpg","Ayam Goreng Suharti","Jl. Suripto 208 Caturtunggal, Depok 55281 Indonesia","4.0 ","","Asian, Indonesian","Halal","Lunch, Dinner","Delivery, Takeout, Reservations, Seating, Parking Available, Validated Parking, Television, Accepts Credit Cards, Table Service"
"","Omahku Cafe (Coffee shop)","Jalan Gejayan, Moses Gatotkaca B21, Sleman Indonesia","4.0 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0b/23/a9/14/img-20160507-201838-largejpg","Cuppajo Resto & Cafe - CLOSED","Jl. Selokan Mataram No. 8, Condongcatur 52281 Indonesia","3.5 ","","","","",""
"","Galeri Oma Vintage Gallery & Coffee","Jl. Monumen Jogja Kembali no. 55 Gemawang, Sleman 55284 Indonesia","4.0 ","IDR 10,000 - IDR 25,000","Asian, Indonesian","","Lunch, Dinner",""
"","The Pleret Coffee","Jl. Imogiri Timur Km 10, Bantul 55791 Indonesia","3.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/27/4d/b6/da/20221124-165924-largejpg","J.CO","Jl. Raya Ring Road Utara Hartono Mall, Condongcatur 57731 Indonesia","4.5 ","","Cafe","","",""
