"image","cafeName","cafeAddress","rating","PRICE_RANGE","CUISINES","Special_Diets","Meals","FEATURES"
"https://media-cdn.tripadvisor.com/media/photo-s/17/77/78/73/gudang-kopi.jpg","Gudang Kopi Indonesia","Jl. Gejayan No.8 Demangan, Gondokusuman, Yogyakarta 55222 Indonesia","4.5 ","","Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/15/a6/4e/d4/maison-daruma-roastery.jpg","Maison Daruma","Jl. Ipda Tut Harsono No.48 Muja Muju, Umbulharjo, Yogyakarta 55165 Indonesia","5.0 ","IDR 15,000 - IDR 40,000","International","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/19/bf/9f/08/p-20190823-144031-vhdr.jpg","Beukenhof Restaurant","Ullen Sentalu Museum, Sleman Indonesia","4.0 ","","European, International","Vegetarian Friendly, Vegan Options, Halal","Lunch, Brunch, Dinner","Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/15/40/01/a4/photo0jpg","Kesuma Restaurant","Gang Sartono, 829 Mantrijeron III, Yogyakarta 55143 Indonesia","4.5 ","IDR 80,000 - IDR 170,000","Indonesian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Dinner","Reservations, Seating, Wheelchair Accessible, Accepts Credit Cards, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/17/02/d0/4a/3rd-floor-co-working.jpg","Mak Semarangan Resto-Gallery-Coffee","Jl. Monjali / Nyi Tjondrolukito no. 90A (depan Aizza Computer Monjali), Yogyakarta 52281 Indonesia","4.0 ","","Indonesian, Cafe, International, European, Portuguese","Vegan Options, Halal, Vegetarian Friendly","Lunch, Dinner, Brunch","Takeout, Reservations, Table Service, Seating, Highchairs Available"
"https://media-cdn.tripadvisor.com/media/photo-s/14/21/e4/3e/chicken-garang-asam-with.jpg","Rustik Bistro & Bar","Jl. Mangkubumi no. 52 Harper Malioboro, Yogyakarta 55233 Indonesia","4.5 ","IDR 20,000 - IDR 100,000","American, European, Asian, Indonesian","Vegetarian Friendly, Vegan Options","Breakfast, Brunch, Lunch, Dinner, Late Night, Drinks","Seating, Reservations, Wheelchair Accessible, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/13/8b/86/44/20180701-153939-largejpg","The Blue Lotus Coffee House","Jln. A.Yani 197, Semarang 50241 Indonesia","4.0 ","","Cafe, American, Indonesian","","Breakfast, Lunch, Dinner","Parking Available, Highchairs Available, Serves Alcohol, Accepts Mastercard, Accepts Visa, Free Wifi, Seating, Takeout, Reservations, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/10/92/c7/d5/cold-drip-coffee-aka.jpg","Waroeng Kopi PRIJAJI","Jln. Hasanudin Banjaran gg II/645b, Salatiga 50724 Indonesia","4.5 ","IDR 16,000 - IDR 65,000","American, European, Indonesian","Vegan Options, Vegetarian Friendly","Dinner, Drinks, Breakfast, Lunch, Brunch, Late Night","Reservations, Takeout, Parking Available, Street Parking, Free off-street parking, Television, Digital Payments, Cash Only, Table Service, Delivery, Seating, Highchairs Available, Accepts Credit Cards, Dog Friendly, Family style"
"https://media-cdn.tripadvisor.com/media/photo-s/13/c0/de/27/kunjungan-direktur-operasional.jpg","Banaran 9 Coffee & Tea Krumput","Jl. Raya Buntu - Banyumas (Krumput) Desa Karangrau, Banyumas 53192 Indonesia","4.5 ","","Asian, Indonesian","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/1a/f3/90/6b/variety.jpg","J.CO Donuts","Jl. Malioboro No. 52-58 Malioboro Mall, Yogyakarta 55213 Indonesia","4.0 ","","Fast Food","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0b/c0/8c/88/cake-special-for-idul.jpg","Chez Moi","Jalan Sagan No. 12, Yogyakarta 55223 Indonesia","4.0 ","","French, Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/16/bb/d5/4b/20190224-185352-largejpg","Yamie Panda Chapter Timoho","Jl. Ipda Tut Harsono No.49 A Boen Brothers Building, Alive Fusion Dining, Yogyakarta 55165 Indonesia","4.0 ","","Chinese, Asian, Indonesian","Halal","Dinner, Lunch","Table Service, Reservations, Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/27/5e/2b/a4/caption.jpg","KFC","Jl. C. Simanjuntak No.73 Terban, Gondokusuman, Yogyakarta 55281 Indonesia","3.5 ","","","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/16/fa/eb/22/aneka-makanan-berjalan.jpg","Sumo Sushi Bar","Jl. Laksda Adisucipto No. 32-34 Lippo Plaza Jogja, Ground Floor, Yogyakarta 55221 Indonesia","3.0 ","","Japanese, Bar","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/2a/51/da/30/get-the-best-of-both.jpg","Karta Coffee & Eatery","Jl. Malioboro No. 52-58 Plaza Malioboro, 1st Floor, Unit 13, Yogyakarta 55213 Indonesia","5.0 ","IDR 10,000 - IDR 550,000","American, Asian, Beer restaurants, Cafe, Indonesian","","Breakfast, Lunch, Dinner, Brunch, Drinks","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/0b/57/85/1e/buffet-setting-at-gazebo.jpg","Gazebo Garden Restaurant","Jl. Brigjen Katamso Jl. Ireda, Keparakan, Yogyakarta 55152 Indonesia","4.0 ","","Asian, Indonesian","Vegetarian Friendly","Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/1a/5e/17/e4/caption.jpg","McDonald's","Jl. Malioboro No. 52-58 Plaza Malioboro, Yogyakarta 55213 Indonesia","4.0 ","","Fast Food","","Breakfast, Brunch, Dinner","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/0e/5f/68/26/restaurant.jpg","Noodles Now Restaurant","Jl. Pasar Kembang No. 21 Hotel Neo Malioboro, Yogyakarta 55271 Indonesia","4.0 ","IDR 32,000 - IDR 127,000","Asian","","Breakfast, Brunch","Seating, Wheelchair Accessible, Reservations, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/1a/07/ef/4c/food.jpg","Gudeg Pawon","Jl. Janturan 36-38, Veteran Warungboto, Umbulharjo, Yogyakarta 55164 Indonesia","4.0 ","","Asian, Indonesian","Halal","Dinner, Late Night","Takeout, Outdoor Seating"
"https://media-cdn.tripadvisor.com/media/photo-p/2a/40/06/e9/caption.jpg","Gandhok Group","Jl. Nogosari Lor No.10 Kadipaten, Kraton, Yogyakarta 55132 Indonesia","5.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-p/2a/40/06/e9/caption.jpg","Gandhok Group","Jl. Nogosari Lor No.10 Kadipaten, Kraton, Yogyakarta 55132 Indonesia","5.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/15/6c/b5/e6/suasana-malam-di-renzo.jpg","Renzo Cafe and Resto","Jl. Prawirotaman No.27 Brontokusuman, Mergangsan, Yogyakarta 55153 Indonesia","3.5 ","","Asian, Indonesian, Cafe, European, Beer restaurants","","Breakfast, Lunch, Dinner, Brunch, Drinks","Reservations, Takeout, Buffet, Serves Alcohol, Wine and Beer, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/08/b1/37/30/djoeragan-susu.jpg","Djoeragan Susu","Jl. Bantul No.74, Yogyakarta 55142 Indonesia","3.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-p/06/88/6f/7a/getlstd-property-photo.jpg","Coffee Jogja Corner","Jl. Sosrowijayan, Yogyakarta 55271 Indonesia","3.5 ","","Cafe","","",""
"","Kebun Bibi","Jl. Minggiran No.61A MJ II Mantrijeron, Yogyakarta 55141 Indonesia","4.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/11/5c/83/e1/img-20170611-143811-largejpg","No. 27 Coffee & Eatery","Jl. Demangan Baru No.14, Caturtunggal 55281 Indonesia","4.5 ","","American, Cafe, International, Asian, Australian, Indonesian","","Brunch, Breakfast, Lunch, Dinner","Delivery, Outdoor Seating, Seating, Parking Available, Free Wifi, Reservations, Wheelchair Accessible"
"https://media-cdn.tripadvisor.com/media/photo-s/11/90/61/0e/warm-coffee-bar-with.jpg","NOX Coffee Boutique","Jl. Kaliurang KM. 5 No. 53 2nd Floor, Natasha Skin Clinic Center, Caturtunggal 55281 Indonesia","4.5 ","IDR 20,000 - IDR 120,000","American, Cafe, European","Vegetarian Friendly","Breakfast, Drinks, Lunch, Dinner, Brunch","Seating, Parking Available, Serves Alcohol, Digital Payments, Free Wifi, Takeout, Outdoor Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/09/71/70/3d/dsc-0287-largejpg","Tong Tji Cafe Lobby Hotel Hom Semarang","Jln. Pandanaran 119 Lobby Level Hotel Hom Semarang, Semarang 50134 Indonesia","4.5 ","","Cafe, Indonesian, Asian","Vegan Options, Halal, Vegetarian Friendly","Lunch, Brunch, Breakfast, Dinner","Seating, Takeout, Reservations, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/0e/77/77/58/photo2jpg","Alea Coffeeshop","Jl. Balaputradewa no. 58 Borobudur Temple, Borobudur, Magelang 56553 Indonesia","4.5 ","IDR 6,000 - IDR 60,000","Asian, Cafe, Indonesian","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch","Outdoor Seating, Seating, Free Wifi, Table Service, Serves Alcohol"
"https://media-cdn.tripadvisor.com/media/photo-s/0e/a1/39/fe/ruang-ber-ac-dari-sisi.jpg","Eastern Kopi TM","Jl. Seturan Raya No.A9-10, Caturtunggal 55281 Indonesia","4.0 ","","Asian, Indonesian","Halal, Vegetarian Friendly, Vegan Options","Lunch, Brunch, Breakfast, Dinner","Takeout, Outdoor Seating, Seating, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/17/f7/61/6a/main-dining-area-ching.jpg","Ching San Restaurant","Jl. Mayor Suryotomo No.31 Meliá Purosani Yogyakarta, 55122 Indonesia","4.5 ","IDR 30,000 - IDR 1,500,000","Chinese, Asian","Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch","Reservations, Parking Available, Validated Parking, Valet Parking, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Takeout, Seating, Highchairs Available, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/12/52/c7/5f/inside-1-st-floor.jpg","Sushi Tei","Jalan Gejayan Komplek Colombo No. 9, Caturtunggal 55222 Indonesia","4.0 ","","Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/0e/29/9d/55/img-20170115-wa0006-largejpg","Sate Klatak Pak Yakut","Jalan Wates Km 3, Ngestiharjo 55184 Indonesia","4.5 ","","Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/11/86/a7/0f/dsc02521-largejpg","Kalimilk","Jl. Lempongsari Raya no 251 Monjali Ngaglik Jl. Kaliurang KM 4.9, Sleman Indonesia","4.0 ","","Cafe, Indonesian","Halal","Lunch, Dinner, Brunch, Late Night, Drinks","Takeout, Reservations, Seating, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/29/61/11/be/caption.jpg","Adam's Coffee & Pastry","Jl. Prawirotaman No.1 No. 30, Brontokusuman, Kec., Yogyakarta Indonesia","5.0 ","","Cafe, European, Asian, Australian, Indonesian","","Breakfast, Lunch, Dinner, Brunch, Drinks","Accepts Visa, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/14/af/fb/22/the-facade.jpg","Secret Garden Coffee and Chocolate","Jalan Amri Yahya No.2, Yogyakarta 55252 Indonesia","3.5 ","","American, Indonesian","","Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/14/5f/ea/75/second-floor-indoor.jpg","Jomo Coffee Eatery","Jl. Raya kledokan, gang garuni II no 8 Condongcatur, Yogyakarta 55281 Indonesia","5.0 ","IDR 15,000 - IDR 45,000","Chinese, European, Asian, Indonesian","","Lunch, Dinner, Brunch, Late Night, Drinks","Reservations, Outdoor Seating, Parking Available, Television, Free Wifi, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/11/8f/1e/e2/our-romantic-terrace.jpg","The Sawah","Sekarpetak RT/RW 01/37 Number 1 Bangunjiwo, Kasihan 55184 Indonesia","5.0 ","IDR 169,000 - IDR 202,000","Asian, Indonesian","Vegetarian Friendly, Vegan Options","Lunch, Dinner","Parking Available, Street Parking, Serves Alcohol, Wine and Beer, Cash Only, Free Wifi, Reservations, Outdoor Seating, Private Dining, Seating, Accepts Mastercard, Accepts Visa, Table Service, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/12/19/30/81/kopi.jpg","Kofinary Espresso Bar","Jln. Dr. Cipto no. 183B, Semarang 50124 Indonesia","4.5 ","","Cafe","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0d/ef/59/c1/who-needs-larger-space.jpg","SUA Coffee","Jl. Kranji Serang No 8 Wonorejo, Sariharjo 55581 Indonesia","4.0 ","IDR 16,000 - IDR 28,000","Indonesian, Cafe","","","Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/07/02/63/8b/six-senses-kitchen.jpg","Sixsenses Kitchen","Jln. Mayjen DI. Panjaitan No. 39, Yogyakarta 55143 Indonesia","4.5 ","IDR 759,369,024 - IDR 2,147,483,647","Spanish, Wine Bar, Catalan","Vegetarian Friendly, Vegan Options, Gluten Free Options","",""
"https://media-cdn.tripadvisor.com/media/photo-s/15/01/09/1a/cheesy-beef-burger-with.jpg","Svarga Coffee and Eatery","Jl. Garuda No. 26 Mrican, Caturtunggal, Depok 55281 Indonesia","5.0 ","IDR 20,000 - IDR 45,000","Italian, American, Asian, Cafe, Indonesian","","Lunch, Dinner, Breakfast","Seating, Reservations, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/0f/9a/b6/67/best-cafe-near-hyatt.jpg","Peacock Coffee","Jl. Palagan Tentara Pelajar No. 61C, Sariharjo 55581 Indonesia","4.0 ","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/17/64/f8/c2/pengantar-kopi.jpg","Pengantar Kopi","Jl. Tukangan, Gang Hansip Karno Waluyo DN II/664 Tegal Panggung Danurejan, Yogyakarta 55212 Indonesia","5.0 ","","Cafe, Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-o/03/a4/76/1d/dun-s-coffee-tea.jpg","Dun's Coffee & Tea","Jalan Dr. Soeparno no.768 Arcawinangun, Purwokerto Indonesia","3.0 ","","Cafe","","",""
"","Trem Coffee and Tea","Jl. Tusam Timur Raya no. 35A, Semarang 50268 Indonesia","","","","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/17/58/fb/68/tempat-baru-kami.jpg","Bahasa Kopi","Jl. Flamboyan No.6 Karang Gayam, Depok 55281 Indonesia","4.5 ","IDR 18,000 - IDR 25,000","International, Asian, Indonesian","","Breakfast, Lunch, Brunch, Drinks, Dinner","Delivery, Takeout, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Cash Only, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/10/ad/07/2c/getlstd-property-photo.jpg","Space Coffee Roastery","Gg Loncang No. 88, Sinduadi 55284 Indonesia","5.0 ","IDR 20,000 - IDR 35,000","Japanese, American, European, Asian, Indonesian, Central European","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/13/73/ad/70/banaran-9-coffee-ambarawa.jpg","Banaran 9 Coffee & Tea","Jl Raya Semarang - Yogyakarta Gemawang Kecamatan Jambu, Ambarawa Indonesia","4.0 ","","Indonesian","","Breakfast, Lunch","Reservations, Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/0c/01/54/94/cap-cay-nya-lengkap-dengan.jpg","Warung Bakmi Ketandan","Jl. Bhayangkara No.17, Yogyakarta 55261 Indonesia","4.5 ","","Chinese, Asian, Indonesian","","Dinner","Takeout, Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/11/a2/d6/af/20171230-183341-largejpg","Lie Djiong","Jl. Brigjen Katamso No.21 Prawirodirjan, Gondomanan, Yogyakarta 55121 Indonesia","4.0 ","","Chinese, Asian","","Lunch, Dinner","Takeout, Seating, Wheelchair Accessible, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/0b/6c/09/73/20160528-132015-largejpg","Sate Ayam Podomoro","Jl. Mataram No.11, Yogyakarta 55213 Indonesia","4.5 ","","Asian, Indonesian","","Dinner, Lunch","Takeout, Seating, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/11/40/29/15/photo2jpg","Nasi Goreng Beringharjo","Jl. Limaran Ngupasan, Kec. Gondomanan, Yogyakarta 55122 Indonesia","4.0 ","","Asian, Indonesian","","Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/09/90/2b/f1/bakso-jawi-bu-miyar-depan.jpg","Bakso Jawi Bu Miyar","Jl. Jogonegaran No.55D, Yogyakarta 55272 Indonesia","4.5 ","","Asian, Indonesian","","","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/0a/b2/f4/2f/getlstd-property-photo.jpg","Cats and Coffee","Jl. Bougenville Caturtunggal, Sleman 55281 Indonesia","4.0 ","IDR 17,000 - IDR 32,000","American, Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/0a/4e/94/5a/buffet.jpg","Ndalem Ngabean Resto & Butik","Jl. Ngadisuryan No.6 Patehan, Kecamatan Kraton, Yogyakarta 55133 Indonesia","4.0 ","","Asian, Indonesian","Vegetarian Friendly, Halal","Lunch, Dinner","Reservations, Seating, Serves Alcohol, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/10/c7/f1/b7/dalam-toko.jpg","Bakpia Merlino","Jl. Pakuningratan No.55 Cokrodiningratan, Kec. Jetis, Yogyakarta 55233 Indonesia","4.0 ","","Cafe, International, Asian, Indonesian","Halal","",""
"","Gudeg Yu Narni Tugu","Jl. Margo Utomo, Yogyakarta 55233 Indonesia","4.0 ","IDR 8,000 - IDR 240,000","Asian, Indonesian","","",""
"https://media-cdn.tripadvisor.com/media/photo-s/08/c8/00/06/satay-de-poulet.jpg","Restoran Jawa Timur Tante Lies","Jl. Parangtritis No.75 Kec. Mergangsan, Yogyakarta 55143 Indonesia","4.0 ","","Indonesian, Asian","","Dinner","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/12/22/1f/f0/mozarella-bread-roll.jpg","Art Kitchen Resto","Jl. Prawirotaman 2 No.629 Greenhost Boutique Hotel, Brontokusuman, Kec. Mergangsan, Yogyakarta 55153 Indonesia","4.0 ","","International, Asian, Indonesian","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch",""
"https://media-cdn.tripadvisor.com/media/photo-s/15/c8/91/90/main-entrance-of-the.jpg","Tempo Gelato Tamansiswa","Jl. Tamansiswa 56 Wirogunan, Mergangsan, Yogyakarta 55151 Indonesia","4.5 ","IDR 25,000 - IDR 120,000","","Halal","","Seating, Parking Available, Takeout, Free Wifi"
"https://media-cdn.tripadvisor.com/media/photo-s/15/c2/36/b4/now-this-is-one-of-our.jpg","Java Poetry Restaurant","Jl. Dewi Sartika No. 17, Sagan, Gondokusuman, Yogyakarta 55223 Indonesia","4.0 ","","International, Asian, Indonesian","","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks","Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Highchairs Available, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Delivery, Takeout, Free off-street parking, Accepts Credit Cards"
"https://media-cdn.tripadvisor.com/media/photo-s/0b/c3/85/b3/innards-satay.jpg","Soto Ayam Pak Man","Jl. Prof. Herman Yohanes No.1115 Terban, Gondokusuman, Yogyakarta 52281 Indonesia","4.0 ","","Asian, Indonesian","","Breakfast",""
"","McDonald's","Jl. Jendral Sudirman No. 38, Yogyakarta 55224 Indonesia","3.5 ","","Fast Food","","Breakfast",""
"https://media-cdn.tripadvisor.com/media/photo-w/1c/d8/c1/bf/img20210411185459-01.jpg","Bakmi & Bajigur Kadin","Jl. Bintaran Kidul No.6, Yogyakarta 55151 Indonesia","3.5 ","","Asian, Indonesian","Halal","Dinner","Takeout, Seating, Table Service, Live Music"
"https://media-cdn.tripadvisor.com/media/photo-s/19/e9/8a/ba/oseng-mercon-bu-narti.jpg","Oseng Mercon Bu Narti","Jl. KH. Ahmad Dahlan No.107 Notoprajan, Ngampilan, Yogyakarta 55262 Indonesia","3.5 ","","Asian, Indonesian","","Dinner","Takeout"
"https://media-cdn.tripadvisor.com/media/photo-w/14/11/71/84/20180721-184750-largejpg","Turi Turi Coffee","Jl. Magelang Embung Kaliaji,, Turi 55551 Indonesia","4.5 ","","Asian, Indonesian","","Breakfast, Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-w/15/88/40/e3/suasana-ruangan-no-smooking.jpg","Panties Pizza","Jln. Gejayan, Depok 55281 Indonesia","3.5 ","","Pizza","","Lunch, Dinner, Brunch","Delivery, Takeout"
"https://media-cdn.tripadvisor.com/media/photo-s/12/4e/21/bd/yogyakarta-kitchen.jpg","Yogyakarta Kitchen by Marriott","Jl. Ringroad Utara Yogyakarta Marriott Hotel, Depok 55283 Indonesia","5.0 ","IDR 35,000 - IDR 450,000","Chinese, Japanese, International, Asian, Indonesian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Breakfast, Lunch, Dinner, Drinks","Takeout, Reservations, Buffet, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Wine and Beer"
"https://media-cdn.tripadvisor.com/media/photo-s/0c/57/08/04/blackbone-coffee.jpg","Blackbone Coffee Yogyakarta","Jl Kaliurang km 5, Gg Sitisonya No 88 Belakang Mcd Jakal, Sinduadi 55281 Indonesia","4.5 ","","Cafe, Asian, Indonesian","","Breakfast, Lunch, Dinner, Brunch","Seating"
"https://media-cdn.tripadvisor.com/media/photo-s/16/b7/0e/65/view-of-the-restaurant.jpg","Kurnia Village Jogja","Jl. Adi Sucipto no. 48-B, Yogyakarta 52281 Indonesia","4.0 ","IDR 18,000 - IDR 85,000","Asian, Indonesian","Halal, Vegetarian Friendly, Vegan Options","Lunch, Dinner, Breakfast, Brunch","Takeout, Reservations, Seating, Parking Available, Outdoor Seating, Wheelchair Accessible, Table Service"
"https://media-cdn.tripadvisor.com/media/photo-s/1a/f2/68/0f/20200218-192151-largejpg","May Star Restaurant","Jl. Magelang Km 6 No. 18 Jogja City Mall Level 2, Yogyakarta 55284 Indonesia","4.0 ","","Chinese","","",""
"","Nasi Pecel Bu Dwi Asli Madiun","Jalan Gajahmada No 15, Yogyakarta Indonesia","5.0 ","","Asian, Indonesian","","Breakfast, Lunch",""
"https://media-cdn.tripadvisor.com/media/photo-s/29/e0/10/5e/caption.jpg","Zabunch Prawirotaman","Jalan Prawirotaman No.49 Brontokusuman, Kec. Mergangsan, Yogyakarta 55153 Indonesia","5.0 ","","","","Lunch, Dinner",""
"https://media-cdn.tripadvisor.com/media/photo-s/08/ee/a9/03/terrasse-mit-ausblick.jpg","Kali Opak","Bokoharjo village Ngablak, Prambanan Indonesia","3.5 ","","Asian, Indonesian","Vegetarian Friendly, Vegan Options","Dinner, Lunch","Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Free Wifi, Table Service"
"","Warung Bu Ning, Mozes Gatotkaca","Jl. Mozes Gatotkaca No. A 17, Yogyakarta Indonesia","4.0 ","","Asian, Indonesian","","",""
